label,message
0,yes it is raining!!!
0,'hey yes. i think i ll be free. will join :-
0,lol umm same thing lo. forms and cash.
1,call freephone 0800 542 0578 now!
0,"hey hey, the mac cafe you referring to is the one at shaw house right?"
0,like me. somemore i waited at wrong bus stop for <#> mins
0,sat night u free?
0,icic .. see u later. still on bus
0,'when israel was a child
0,"whatevs, as long as we make those damned muffins!"
0,shaffff next saturday can?
0,"i told uncle liao, and i takin note of it.. btw are u bringing back frontpage 2003 cd tmr?"
0,pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
0,haha. i guess everyone is on their way leh.
0,i dropped bio not physics so shld be easier rite. i was tinking oftaking an easy arp jus for transcript and focus on my math honor custts my interest. but mayb arp isn\
0,i just made some payments so dont have that much. sorry. would you want it fedex or the other way.
0,how are you? i miss you!
0,crms
0,home. going out at <decimal>
0,haha not really heavy eh. still walkable.
0,don no da:)whats you plan?
0,"after my work ah... den 6 plus lor... u workin oso rite... den go orchard lor, no other place to go liao..."
0,'soon you will have the real thing princess! do i make you wet? :
0,pls do. keep in touch
0,am in room
0,"mr lee, i am feeling unwell due to fever and flu, so i am not able togo for lesson. sry for any inconvenience caused"
0,okay la
0,only leona and shuhui noe me mah. lucky e guys dunno me.
0,okie
0,go ahead and continue wishing!! i\
0,yeah <3 <3 i just wanted you to know how important you are you me <3
0,i bought inital d vol <#> alr...so i pass to u next time...
0,ulu pandan is fine till fri. thanks.
0,okay? sure?
0,she likes the oxford comma she just doesn\
0,can\
0,ur ph num
0,wahaha. gd. i jusg reached home. will go over once i put on my contact lens.
0,yeah but you mean you got very close to sj then now you get awkward so you wanna become independent? just talk about it with sj lah.
0,haha! she\
0,i live pasir ris la. and now i not at home. i am in the north.
0,dar sleep le?
0,but am going to college pa. what to do. are else ill come there it self. pa.
0,oh come on. i\
0,oic cos me n my sis got no lunch today my dad went out... so dunno whether 2 eat in sch or wat...
0,i sent u the requirements for both coa and ee alr. ask me if u don\
0,love u back
0,oh fuck i 2moro nid meet lee wee yan at <decimal> !
0,ll try to keep sian-ness away..
0,later full dress rehearsal ar?...
0,shall i come to get pickle
0,hey ps eman and i can\
0,"good good. go bathe then rest abit, then go do ur dong dong.. slp early today!"
0,please leave this topic..sorry for telling that..
0,'abe ek bar kaha na me chedilal pandey hu.. b-
0,haha yeap! decided to eat banmian instead haha! haha yups! ohh wejust meeting to do lit review!! (:
0,s bad dat all e gals know u... wat u doing now?
0,thgt we have to collect some package on 17th if u haven received it...
0,gt free slot? maybe can meet up. bt i need to check wif him first
0,yeah... now the next thing is to decide which movie we shall watch
0,tiffany.
0,"lol? another guy? haha i mean if you know daniel what time offschool, what time take bus and if he\"
0,haven't heard anything and he's not answering my texts so i'm guessing he flaked. that said the jb is fantastic
0,"hi prof seah, if you are still with the juniors, could you remindthem to fill in their choices for department hopefully by end of thisweek? thanks."
0,"christmas is an occasion that is celebrated as a reflection of ur... values..., desires..., affections...& traditions.... have an ideal christmas..."
0,"hi auyong, any preference? this saturday is a bit busy for us soplease let us know soon. we may have to go up to verde crescent inthe morning too, so might meet there. please let us know. thanks"
0,if you are not coughing then its nothing
0,wksht 2c quest 5
0,pore quite peaceful lor than may b next time u must come over here to have a look lor.
0,s e dinner?
0,captain is in our room:)
0,i doubt you could handle 5 times per night in any case...
0,neft transaction with reference number <#> for rs. <decimal> has been credited to the beneficiary account on <#> at <time> : <#>
0,meet up?
0,ya i oso dunno.wan to help oso cannot.u wan can add in some examples from the case to support wht y isit gd or bad communication.
0,ll go take again... cant stand it...
0,i washing mine lols
0,oh cos i creating a group for our sat group next time communicate usewhatsapp easier lol... nvm i try again later
0,so u workin overtime nigpun?
0,seriously. tell her those exact words right now.
0,'ok. good girl! :-
0,hi gal wat msg u send juz now?
0,cool. call me when you reach.
0,yup sure.. will you be able to help backup and wipe it?
0,ok..
0,'hi ziyi! we have your qualified scientist form
0,aight we\
0,i am great princess! what are you thinking about me? :)
0,like i don\
0,yeeeahhh
0,eh ya lol. he jc leh.
0,katong?
0,gud ni8.swt drms.take care
0,but got <#> teams can win le. our group win how many tickets denthe rest date cost la
0,ahha same! dinner?
0,yeah game addict returning to lalaland. ytd timo yh and i playednormal till wave 3 then got owned by a couple of scrakes.
0,what did you wanna say about the references. i\
0,ask ryan they all?
0,haha probably that\
0,how many articls...
0,yeh.
0,thanks
0,k
0,msg me when rajini comes.
0,tension ah?what machi?any problem?
0,k
0,i had a cough yesterday but recovering now
0,i later go withdraw <#> eh. jeff got?
0,hows the street where the end of library walk is?
0,eaten lor.. how come tdy so late?
0,dunno but shuhui wan to c a not... if she wan we can c tog... my website can work oredi... but dunno y cant access outside soc network...
0,y
0,"t worry,"
0,"yo, you up yet?"
0,why 6pm?
0,i think go back home eat lor.
0,i got your forms. thanks. i\
0,i hate ppl who are late. going home now...
0,ok tks. so do u thk they wud need a replacement?
0,my battery is low babe
0,alright.
0,"$ <#> , <#>"
0,you eat so little ah!!!
0,englsh :@
0,'sheltkar (goregoan
0,ve you been today? want to go out later?
0,earlier will be better for me. is <#> am okay?
0,ding me on ya break fassyole! blacko from londn
0,yo start work le mah?
0,good idea
0,go sleep!(:
0,kk i now on bus from sch le. will reach at bout <decimal> or so.
0,honth jab honth se milte hain to kya hota hai... . . . . . . . . . . . . . . . . . . . hamesha galat hi sochte ho muh band ho jata hai idiot.
0,lol smart? hahaha maybe im more to quick-witted. :-d
0,haha coz just now slacking in wensin\
0,"ya la... e academy la... can, neva specify who wat...."
0,answer meeeee
0,suuuuuure
0,"hahaha that is pretty ew. bee tee double u, have you seen fma?"
0,i dont want to hear philosophy. just say what happen
0,2day 1st friday v r singing4 evening mas and practis after mas. pls b thr at <decimal> pm.
0,'geet dont disturb manohar sir :-
0,reach liao.
0,dude how do you like the buff wind.
0,yeap ok!
0,same train? and dis time dnt b heroin and have ur proper clothing k.
0,"wishing you and your family merry ""x"" mas and happy new year in advance.."
0,im good! i have been thinking about you...
0,i meant as an apology from me for texting you to get me drugs at <#> at night
0,extremely sorry! i will be v. v. v. late today? v. v. v. v. v. v. late?sorry? paiseh. sorry.
0,oh he\
0,"dear ladies and gentlemen, this saturday we will be meeting atholland village xlb buffet dinner at 5pm. see ya then!"
0,u in school tdy? want to have lunch?
0,ok sweety. i think u est first. abit caught up herr. bt i want to see u! !
0,"sure, can you take our the meat?"
0,acha. chalo enjoy karo !
0,will see will see..will let the world know if i come to mumbai *as if*
0,tune original msg parha hoa ha?
0,honey bbq and chris wants either hot or hot bbq... and if you wannaask fot mild too i\
0,supper is what time? to9 i think i\
0,"lol is it? hahaha but i sure get owned by you all!! all i can do nowis lay up, is that how its spelt?"
0,"np,yday hs 4n ws swtchd off"
0,s meeting?
0,nice try!
0,haha who are ü arh? new no on my fone so sorry
0,but pls dont play in others life.
0,okie^^ see you soon!
0,dear i am up
0,"oh, i see...thought u r doing some voluntary service or something like that"
0,ok... let u noe when i leave my house.
0,yeah and suitable font too. overall nice jiu okay le.
0,ya i might guess soo too...cos when i open...it says future version....
0,s sth fishy between her ñ a sakae cook. heh2- we shall interrogate her.ñ puppy can threaten her too.haha-
0,alright we\
0,hahaha ok ok thx.
0,are you ok with imagine cup meeting at noon tomorrow?
0,is must zhen xi me! haha... ya lo must get master in singapore!haha... my teeth t.t... but no money put braces lol... must earn moremoney then next time also can retire earlier! haha...
0,"pj.ur a malay/ chinese,rin?"
0,i sent u the requirements for both coa and ee alr. ask me if u don\
0,"no u use the balance to pay plus your own. then the rest, we payourselves. english always first paper de. wahahaha. i kidding onlylah."
0,wow that\
0,haha >< i didn\
0,all 3 days?
0,dar dar dar dar!! time for bed le!! you still playing with c++?
0,"alright, love you"
0,this is why <#> didn\
0,"happy birthday ruyi! haha sorry tmr not free to celebrate with you,gotta chiong assignments. see you on saturday! :-d"
0,sigh disappointed. buy drinks next week pleass.
0,i dint tell you anything so don\
0,ice hills
0,"hey... can i ask u, wat\"
0,think you can check espace. i lost mine.
0,eh joel and i continuing
0,'eh sorry...i tink 5.30 better...cya =
0,neh watching house. okay. noodles not ready yet?
0,going to clz now at patan cheru
0,not digital ar?
0,parvati is actually creating problem for mr shiva as he lost his job due to recession and she wants all luxories which he is not able toprovide due to unemployment at senior level.no hiring only firing
0,haha thanks!!
0,'good evening:
0,"ya tel, wats ur problem.."
0,im james d mad artist who loves music n all things beautiful what about u do u love all things thats beautiful to u
0,lol sob sob sob... just bath finish so shiok! not sleeping yet? i totu tired lol.. haha then liddat u will have less time for ur nap
0,oh... so cant go ur hse bai nian ah?
0,night cycling near downtown. but like dead liddat nvr move lols
0,haha then you still want your koi?
0,i seldom skip breakfast. have to eat something in the morning so i have the energy to work till lunch time.
0,<email>
0,hi ms van! may i ask if you have a lighter we can borrow?
0,wtf sj how now
0,wish u a merry cristmas... lets feel and enjoy da season\
0,i will kiss it better
0,"oops, i\"
0,play frozen throne online?
0,oh okay
0,"do you know the relationship between your two eyes? they blink together, cry together, see things together and sleep together. even though they never see each other. friendship should be just like that! life is like hell without friends. its ""world best friend week"". who is your best friend? send this to all your good friends. even me, if i am one of them. see how many you get back. if you get more than 7, then you are really a lovable person."
0,okay!!!!!! mini friends!!!!!!!!!
0,you\
1,u 447801259231 have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094597
0,"its ok, called mom instead have fun"
0,u call for?
0,father coming 2 bles house at 3pm 2moro. try 2 b here early
0,lol dammit same lecturer. which tut slot u taking?
0,check your email
0,huh really?? :/ i thought you used lan?
0,yo yo wake up le mah. jeff and i going over to bugis le.
0,"can la. 1st pay must treat people, if not bad luck."
0,where is it ?
0,haha no she crashing mine later haha x.x haha so late!
0,haha i don\
0,okay sure! hahaha yes yes she seems a little sian o.o
0,ok! dnt realize ur lesson till 7. kiss u
0,okie... no prob... take ur time.... thanx anyway...
0,reception ba. haha
0,rum
0,hahaha
0,yeah but i\
0,'met up with weihao le. shld reach on time. :-
0,i\
0,lol nooooo. but i dont care. it\
0,home le yeiyei
0,she.s find. i sent you an offline message to know how anjola's now.
0,"just came, whr ru?"
0,"s a new chinese vampire show, got edison chen!"
0,was just about to ask. will keep this one. maybe that\
0,okay!
0,ok sure. u let me know where n wat time lor.
0,how come sunday nite always no nice show on tv..
0,what is the name of the software that you asked serial number.
0,lol umm i think you can transfer me the money if you want haha savethe hassle.
0,"anna wil u come 2 church 2dy? *activate ringin tones,type ring & send to <#> -cond.apply*"
0,ll b there to fetch u 2.
0,hi awake?
0,how are you?
0,hi ppl! tmr there\
0,ok
0,orh! u wan go shopping eith my mama tml?
0,"hey ppl ... i miss ü! -big hug- well, for those whose exams r comin goody luck! jia you jia you.exams hou we go jalan2 ok.miss ya.muarx.k,tc k. n.n early nitey."
0,bye have fun
0,dont count in the shirt for the budget.
0,miss you dear.
0,wow omg super random!! go hug him hahaha!
0,hello! how r u? im bored. inever thought id get bored with the tv but i am. tell me something exciting has happened there? anything! =/
0,?u not involved sibo.can arga know wat happen eh ma.
0,hey i just sent mr lim our handout and ppt alr. it\
0,u w ur sis then still meeting us. then if we go c movie then u going 2 c 2 movie a day?
0,i need details about that online job.
0,waa lame. can\
0,parents are going for holidays for 2 days. going to railway station
0,hi gan i need to borrow pads!!!!
0,at hostel wad...
0,nxt friday? im on lv again..keke
0,"hi ricky, chasing you. can we know when the carpentry that wepreviously agreed on is going to be installed?"
0,hey where are you? we aren\
0,yea thanks jj! cya lec tmr.
0,confirm! ! enjoy urselves! *:* love u
0,lol she does. leave thr bookings for cally to do. xd
0,ok tel
0,m watching tv at home. how come u bored dun u haf things 2 do in office?
0,no idea eh. 7?
0,tomarrow final hearing on my laptop case so i cant.
0,harlow!! wat u doing now??
0,yeah we wouldn\
0,in rain you must be feeling to go outdance aroundsing songsmeet friendsjump aroundno worry...!every frog feels the same.happy rainy-day.
0,by?
0,m stuck in da middle of da row on da right hand side of da lt...
0,how is your schedule next week? i am out of town this weekend.
0,"yes, i ll be there!"
0,you want thurs? i dunno which you want? as soon as everyone replies me!
0,"yeah, give me a call if you\"
0,"hi guys, running a little late. will reach in <#> . please start discussions"
0,m still in metro. will reach by <decimal> . good morning.
0,yeah:/ ohh wells time to chiong chinese hw!
0,on my way to office. i in bus was hot. i think that you must very very hot. finish filming come to my places toilet ok? hee-hee bye lor?..u
0,heeee. i lovr u also yei yei. ok i go slp on
0,ur cousin? wei seng?
0,"aiya, u anyhow come out with one can le."
0,"den wat colour they picked 4 u... u still there ah, they take so long... so did u get ur hall?"
0,we meet him on next wed?
0,interview tomorrow at <#> am. wish me luck!
0,woo hopefully wont clash with the camp!
0,luck isn\
0,u wan come ar? set!
1,urgent this is our 2nd attempt to contact u. your â£900 prize from yesterday is still awaiting collection. to claim call now 09061702893. acl03530150pm
0,ya of course
0,i am not feeling well
0,haha ya hor nvm wait til they renovate finish we bomb them lol...haha just woke up now my cons blur blur de lol...
0,sure! i am driving but will reach my destination soon.
0,yo me van jeff and fab reached home le. good night!!
0,"1din khuda ne muzse sawal kiya,dost ka sath kab tak chahta h..mene 1aansu samndar me gira kr kaha-jb tak tum is ansu ko dhund nhi pate tb tak."
0,thanks love. but am i doing torch or bold.
0,"john <#> . <#> romans <decimal> , <#> . philippians <decimal>"
0,oh ya oh ya!! can can. must bring camera to take picture also.
0,sun.. zzz
0,r u still working now?
0,"let me go ahead and explain everything, i dont want this to stand our way! let\"
0,anyone free today?wanna go ecp?or expo?
0,tell her i said eat shit.
0,"hi colin, no its the condo where we\"
0,dont push e decision 2 me again. i dont wan 2 make decision today. i go call shuhui first.
0,whereabouts is yo ass
0,lol heng i said f <#> lol. heng you understood too
0,yoz! happy 21st bdae! kekez.. i wish tat everything will b shun shun li li for u! enjoy ur day today at ktv!
0,hi dad can meet me at <decimal> instead? cos i got class till 6.
0,ummma.will call after check in.our life will begin from qatar so pls pray very hard.
0,"2pm, is it ok? at yishun."
0,ok so that means <decimal> ? hahaha
0,lol go wake her up:d
0,can help mi ask michelle ñ gen if they can join us tis sat?thx!if can help mi ask lien oso...dun tink she saw my msg...
0,u got go ah?
0,hahaha hell no eveb i\
0,sat.collegeboard.org
0,my biceps grew :d
0,no. i meant the calculation is the same. that <#> units at <#> . this school is really expensive. have you started practicing your accent. because its important. and have you decided if you are doing 4years of dental school or if you\
0,yea dulan go back le foo say those get gold for napfa can go! waste time!
0,bbq now lor... nvr help me c my wallet...
0,nikalte hi cl krna.
0,lol you are part of it anyway haha
0,happy new years!!
0,so what do you guys do.
0,"dear people, if you have problems with your pwa, andy ng is availableat <#> am in his office."
0,okie lor... cya at 930... nitez...
0,yeah imma come over cause jay wants to do some drugs
0,no need lar i go engin? cos my sis at arts today...
0,yep it\
0,haha a tapping game! show you tmr! haha then you won\
0,were gonna go get some tacos
0,"oki pilot off day td, muahaha"
0,"s true.. but its tiring, dis kind of service job.. where are u going to look?? newspapers??"
0,i will once i get home
0,come fast..
0,itz nt d tim.
0,hee still walkiny to lt
0,tmrw. im finishing 9 doors
0,outram mrt .....
0,haha wow you know my taste eh. not bad.
0,yes. in about <#> minutes. is that ok?
0,m occupied lor... meetin meijun later... so wat have u been doin...
0,its <#> past <#> and my thoughts are on you. on how easy it was for me to fall absolutely in love with you. you are dear to me and i.ll be there 4 you no mata wat
0,"i do know what u mean, is the king of not havin credit! i'm goin2bed now. night night sweet! only1more sleep!"
0,"haha, okie... naughty gal ah... now i oso dun feel lk goin tmr liao..."
0,nvm. no where to go. haha. i\
0,ok never mind.
0,how r ã¼ going to send it to me?
0,what today-sunday..sunday is holiday..so no work..
0,you guys....
0,m following your decision boss!
0,bring show
0,ah thanks i ask her about it. problem is like i said b4 my familyfinance not v gd so she may rather wait n go for cheaper alternative.
0,'haha.. uni talk.. :
0,ha
0,nooooooo i\
0,his number is 93620200. why lei?
0,i dun mind. you din feel very well must need to rest. good nite
0,okay... cya... we are intending to buy bikini
0,0k bro np tc n gn..
0,hmm... toysarus? places tt sell balloons. hee- but no pin lei. queensway?ür peninsula lei?
0,i\
0,haha left arrow right arrow left arrow? i\
0,hahha okay!
0,bal <#>
0,26 evening is fine.. which place with sakae sushi you have in mind?
0,great princess! i love giving and receiving oral. doggy style is my fave position. how about you? i enjoy making love &lt;#&gt; times per night :)
0,cool ok u wan koi? haha i going clementi buy koi.
0,haha okay.
0,helo p.ple!hw r u?
0,hehe:p huiwen there liao can help me find her? i told her to wait atcontrol station!
0,hmmm... i have to ask my dad abt e insurance lor... ur signin up?
0,yarrr! scary! it took a long time to load then poof! full liao! itook tues 3 to 4 instead!
0,haha always i\
0,wa that is super fast... then wat u watching next lol... study forexam also cabbage study together mah lol... yuan lai ru chi no wonderu wanna go lec lol...
0,what do u wanna know ?
0,nop
0,u still haven confirm valentine day got go out or not ar..
0,haha my bro is watching spirited away!
0,s in the vegie compartment in fridge. you
0,m in sch oredi... later might not b able to meet u. cos my sis leavin ard 12 plus...
0,i lazy go all the way la. 2moro nite den i going
0,yayyyy lol get the burger dress for me i will wear it haha
0,just woke up lo zzzzzzz... t.t... so poor thing later pei u go seedoctor after the presentation?
0,ve narrowed down to the mayang sari chalet at bintan or e paya beach resort at tioman. you can go check them out on e web.
0,"good morning, walking to office loh. my feeling better already. only a little flu. reached office bye!"
0,'thank you for the news.. :
0,hello
0,hey yui
0,no
0,have you done your tutorial registration?
0,ok
0,how come so late one ur camp... wat camp is it?
0,"came to look at the flat, seems ok, in his 50s? * is away alot wiv work. got woman coming at 6.30 too."
0,dear u reach where le?
0,'girl.. what u thinking of? break up ur tasks into timeline and shortdeadline. might help.:-
0,i have a lot. hope by 2moro gone
0,aathi..sleeping?
0,haha u wan celebrate 4 me haha 6points but e tester close eye one lah.
0,or better still can you catch her and let ask her if she can sell <#> for me.
0,i just transfered 425 to you
0,hai
0,no nid pair lols he is safety kayaker
1,"sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop"
0,leona not going...
1,"urgent! you have won a 1 week free membership in our â£100,000 prize jackpot! txt the word: claim to no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18"
0,wishing you a wonderful week.
0,oo.. kk i go check. thanks!
0,"hey,next sat there is a party at embassy.25bucks presale..ü wanna go?"
0,"expire mana boleh sms -.-"""
0,cannot choose lah... they help you choose.
0,"<#> is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, & happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas <#> good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your\"
0,ya lols! at first i shamed him
0,this is wishing you a great day. moji told me about your offer and as always i was speechless. you offer so easily to go to great lengths on my behalf and its stunning. my exam is next friday. after that i will keep in touch more. sorry.
0,ok sure. still debugging
0,hahaha omg you\
0,hey you on your way? i cant go in yet. =(
0,happy birthday... may u find ur prince charming soon n dun work too hard...
0,(:
0,stop it always make fun of me. u go call him lar then got car hee... my sis going home 4 dinner. so wat then we meet 4 dinner lor.
0,fit hua hai
0,gt ke bagal wala mall
0,htc touch diamond2 ha naam pchle msg main pura nam nai send kiya tha
0,ya. kk. help me bring extra swimming trunks
0,ehh i dunno why i didn\
0,"u had ur dinner already? she just wont believe wat i said, haiz.."
0,hahaha and i cut your heartstrings
0,nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
0,ya very nice. . .be ready on thursday
0,k
0,i mean entry proof
0,only saturday and sunday holiday so its very difficult:)
0,"haha, my phone is close to dieing"
0,shld b enough lah.. if not den can continue another day..so we go on wed..
0,ll pass tis one...
0,"my painful personal thought- ""i always try to keep everybody happy all the time. but nobody recognises me when i am alone"""
0,hey wan gym le den come my hse study
0,"ll have a 6 day wk, haiz..."
0,"rain, u stil here?tis s mi number 94327849.msg 2 mi or call,ok?"
0,"yoyo, report at <#> at general office for the sutd preview!"
0,lols chilling
0,yes hee
0,call
0,moment
0,"meet me at the hallway, have to tell you something about ron and kelly. so annoying. !!"
0,ok sure.
0,meet where
0,"morning, are you awake?"
0,tu amit he na?.. yaar mene d0n0 ke numb sumit ke name se sav kr rakhe he
0,"7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st ""ur lovely friendship""... good morning dear"
0,wwwww all the posters and banners for the ge start flying liao
0,933 mariah carey song!
0,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,"heh hope im not too late, happy birthday to you! :d meet up soon alright!"
0,ok...i\
0,"crazy response! all hv been sold out. but bk outside campus might hv, u can try at suntec"
0,dang that slot was on my free day! i bidded for some other ss mod lol!
0,"hi andreu, in balangoda? text at b\"
1,xmas prize draws! we are trying to contact u. todays draw shows that you have won a â£2000 prize guaranteed. call 09058094565 from land line. valid 12hrs only
0,we confirm eating at esplanade?
0,ok we could do that too lol... can u send the email? i currently notat home won\
0,noooooooooo
0,haha should have lah... the comms... they promoting in the canteen hey you want to join sports club as sub comm member?
0,just curious because my cuz asked what i was up to
0,'lol it doesnt matter. :
0,haha yeah my bro is probably shooting looks of contempt at timothynow haha! cool that\
0,ve got one... have u done any accountin b4?
0,hi christ can chat so bore
0,'cool :-
0,"will try, but unlikely.. tomorrow very busy. will keep you posted"
0,listening the class is very boring now adays:-p
0,what you thinked about me. first time you saw me in class.
0,hahahahahahahahaha thank you! it\
0,can you pick up hotdogs on the way home?
0,"princess, i like to make love <#> times per night. hope thats not a problem!"
0,admiralty lo
0,ok.ok ok..then..whats ur todays plan
0,plese check your e mail
0,haha both of them not online too. im meeting jiashan tmr. mr leongthat side still got delay leh.
0,sorry i meant tomorrow. is <decimal> pm @ serangoon mrt alright with u?
0,i\
0,but casino always win money de t.t...
0,i can\
0,my sis bday go out eat. eh 2moro not gojng anymore le. wan gym?
0,i tot operational is only useful in physics
0,"cos i going home now, if on the way i can send my frens home."
0,ya too pangseh by rest. i bringing mosquito swatter to an insects le
0,"dont search love, let love find u. thats why its called falling in love, bcoz u dont force yourself, u just fall and u know there is smeone to hold u... bslvyl"
0,yeah i can still give you a ride
0,"short but cute: ""be a good person, but dont try to prove it.."" .gud noon...."
0,"you are everywhere dirt, on the floor, the windows, even on my shirt. and sometimes when i open my mouth, you are all that comes flowing out. i dream of my world without you, then half my chores are out too. a time of joy for me, lots of tv shows i.ll see. but i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
0,hahas k thks! i jus abit sianz at failing too mch tings
0,'ya tell me:
0,"hello sis,are you in home this morning,i need to meet you asap"
0,"kent, it\"
0,lol what. as in my usual shampoo or today\
0,the xmas story is peace.. the xmas msg is love.. the xmas miracle is jesus.. hav a blessed month ahead & wish u merry xmas...
0,<<<<< <#> do you need me to get the game of thrones episodes for you?
0,dun need its okay de!
0,"hi, in case u all din go facebook one i have create an event on fbfor this coming sat so please go update it! cheers!"
0,im working in river valley. not suntec today... ahhh...
0,hv u evr seen the symbol of pyramid wid one eye?
0,hahas! shiok
0,ok.. what time u free tmr?
0,so far!! and i realise need to talk a lot during class too... ibidded for ssa <#> - biophysical environment
0,"btw, are you in detroit?"
0,i just finish bathing myself. u do it alone to bathe ur dog?
0,waiting for bus. hope to reach home at <time>
0,no dear i do have free messages without any recharge. hi hi hi
0,xxccvvxxfgh vcx =/= vv cfggiio bhfdch
0,thanks!
0,ok there\
0,hello
0,"furthermore, 1 2 1 talk hv efective converstn, right? n know wht we pay double chat using network chat. how bout it?"
0,hmm i try then but not sure if free. u can try catching during breaks lmao
0,nxt week mentor overseas i 1 3 5 free. i everyday eat nid food till fat lols
0,warner da
0,dont talk to him ever ok its my word.
0,maaaaaaybe! i\
0,"hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. we will meet 7pm there, so see you tmr!"
0,<#>
0,oh i in class now
0,why not?
0,all the worksheets she gave lor! haha me too! omg what the lol. somany!!! i only watched one on friday!!!!
0,dinner where?
0,"hey, can u check for me if the unused tickets area wif u ?"
0,thanks a lot.
0,haha orh i hope so too:/ sorry for taking up your time haha>< sleep soon!
0,beauty sleep can help ur pimples too.
0,"yup, shld be. why?"
0,they will slowly die then there will be.a few that lives. not surewhat my mum is gonna do to them. lol ex
0,??
0,if u sending her home first it's ok lor. i'm not ready yet.
0,what\
0,haha what time your class?
0,i am in mes d
0,"on the way to suntec, be there in ~ <#> mins"
0,"oh, i see"
0,u from my memory
0,we must try to bid for the same tut group.
0,wot wot a selection...
0,haha quite okay except for the bad cough! but ttis sem gonna behectic man. this your second line?
0,i though we shd go out n have some fun so bar in town or something â sound ok?
0,lols nvm
0,date my mum! haha.
0,in sch but neva mind u eat 1st lor..
0,nvm la u stay lo? my parents won\
0,wow chat so long! haha ooo i thought by the time i reply you reach bb liao!
0,hey i got the stuff from your lab. thanks and thanks again for the files. haha!
0,i\
0,8am.
0,"haha friend!!! i just came out:d i think it was alright, but i dunthink i will get super high!! (:"
0,oh.. ok..
0,lol like alot at sim hor.
0,no need alredy
0,"2 guys love 1 girl, brother sister qiong yao sort"
0,me goin there next week . \
0,ask divya to check her messages
0,hello where are you.
0,not home yet
0,omg you can make a wedding chapel in frontierville? why do they get all the good stuff?
0,i nt sure. just not the zundian kind
0,i tink so lah..no worries..
0,i love you! i\
0,i am late. i will be there at
0,lol all guys really? i just received these!! haha my second last yearjust damn sian ah! hahaha omg very cute mr ku and mr wang!!!!
0,so that\
0,plz collect all relevant info n bring back....
0,haha okay okay (: my house cannot see any! ohh no i have to reach schearly tmr ~ t.t
0,my lesson end at 4pm. u?
0,lol he wont drive faster because it\
0,bhai r0l numbr shayad galat he phrse chk kr
0,yeah i know but she\
0,nice u sure he will use it?
0,"u go his hse v often ar? dun care what she says la, awhile ok le"
0,hi. please send any changes u have to the dropbox. thx
0,thks!
0,くにでにほんごをべんきょうしましたか。means did i study jap in my country? or did istudy japan\
0,no its okay heng also never set her alarm earlier!
0,on my way to office. nine o?clock i woke up cook my leon tau hu mm?yum?very nice bye. take care
0,"u lookin 4 june huh... came back muz pia drivin oredi... cos miss 2 wks, later rusty..."
0,u frm where
0,lol i think they thought we are those 看水 guy.
0,yes lol. sorry i just woke up.
0,race queens? where? i only maybe sunday free.
0,haha i also dun know leh honestly! later tonight i show you what hesaid! btw i\
0,okay lah.
0,probably money worries. things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
0,heehee that was so funny tho
0,wishing you a beautiful day. each moment revealing even more things to keep you smiling. do enjoy it.
0,s called general electives -quite xtra one.but only can take one subject durin holi.èn got limited choices.
0,hmmm 4 groups eh.
0,what u doing?
0,tx.. aur suna0
0,goodevening folk ...wuts popping at ur side ?
0,"hi, today very boring ler...wan go shopping or not?"
1,knock knock txt whose there to 80082 to enter r weekly draw 4 a â£250 gift voucher 4 a store of yr choice. t&cs www.tkls.com age16 to stoptxtstopâ£1.50/week
0,we tried taking but no place without wind. <#> teams i think it was until <#> h
0,thanks bro
0,rege achs??
0,"good afternoon on this glorious anniversary day, my sweet j !! i hope this finds you happy and content, my prey. i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... you cougar-pen"
0,how are u
0,yes:)here tv is always available in work place..
0,kaiez... cya den...
0,i see bout it! probably can! :d
0,eh.. is it? what time ur sis timing?
0,ok
0,questions for ... something.
0,fwiw the reason i\
0,k fyi x has a ride early tomorrow morning but he\
0,hmmm... reach there at 1? cos my sis goin oso... u wan to go somewhere near my hse den can fetch u oso...
0,yes.. now only saw your message..
0,have a good night!
0,oink yes sir! hahaha that\
0,kk.. see u tmr then!
0,hi dear
0,i also want shaolin but not free at the time it is showing leh t.t...
0,oi. ami parchi na re. kicchu kaaj korte iccha korche na. phone ta tul na. plz. plz.
